"Date","Payment method","Cardholder origin","Channel","Amount CHF","Number of transactions"
"2020-06-06","Credit","Domestic","POS",67931332.52,803018
"2020-06-06","Credit","Foreign","E-comm",950898.24,10497
"2020-06-06","Credit","Foreign","POS",3561842.93,54376
"2020-06-06","Debit","Domestic","All",176319797.6,2823510
"2020-06-06","Debit","Foreign","All",1190909.09,16985
"2020-06-06","Mobile","all","all",4643647.35,87662
"2020-06-07","Credit","Domestic","E-comm",11637198.88,130042
"2020-06-07","Credit","Domestic","POS",8275542.65,161880
"2020-06-07","Credit","Foreign","E-comm",974456.140000001,9282
"2020-06-07","Credit","Foreign","POS",778232.270000005,16801
"2020-06-07","Debit","Domestic","All",18876437.06,569394
"2020-06-07","Debit","Foreign","All",190049.49,4158
"2020-06-07","Mobile","all","all",2567021.47,44205
"2020-06-08","Credit","Domestic","E-comm",15107945.51,182142
"2020-06-08","Credit","Domestic","POS",32917648.89,568634
"2020-06-08","Credit","Foreign","E-comm",2208922.76,15302
"2020-06-08","Credit","Foreign","POS",3033044.48,56795
"2020-06-08","Debit","Domestic","All",99279589.7499999,2137676
"2020-06-08","Debit","Foreign","All",674447.639999999,12835
"2020-06-08","Mobile","all","all",4517083.26,85248
"2020-06-09","Credit","Domestic","E-comm",14078795.74,183322
"2020-06-09","Credit","Domestic","POS",36075555.71,590836
"2020-06-09","Credit","Foreign","E-comm",2201333.8,14781
"2020-06-09","Credit","Foreign","POS",3079874.26999999,56289
"2020-06-09","Debit","Domestic","All",103442081.06,2144323
"2020-06-09","Debit","Foreign","All",728101.61,13020
"2020-06-09","Mobile","all","all",4346002.53,86796
"2020-06-10","Credit","Domestic","E-comm",13958333.66,194535
"2020-06-10","Credit","Domestic","POS",40844697.79,635963
"2020-06-10","Credit","Foreign","E-comm",2000069.91,14151
"2020-06-10","Credit","Foreign","POS",3073414.11,57452
"2020-06-10","Debit","Domestic","All",113609003.91,2273892
"2020-06-10","Debit","Foreign","All",811562.300000001,13817
"2020-06-10","Mobile","all","all",4254496.27,88115
"2020-06-11","Credit","Domestic","E-comm",12098227.02,179197
"2020-06-11","Credit","Domestic","POS",38538383.32,588409
"2020-06-11","Credit","Foreign","E-comm",2162136.45,13828
"2020-06-11","Credit","Foreign","POS",3923852.52999999,58063
"2020-06-11","Debit","Domestic","All",97162058.78,2023107
"2020-06-11","Debit","Foreign","All",1245725.44,19105
"2020-06-11","Mobile","all","all",3652060.39,80470
"2020-06-12","Credit","Domestic","E-comm",11926056.19,205625
"2020-06-12","Credit","Domestic","POS",54434253.86,781523
"2020-06-12","Credit","Foreign","E-comm",1811955.9,14851
"2020-06-12","Credit","Foreign","POS",4079451.75999999,68811
"2020-06-12","Debit","Domestic","All",142177144.81,2700040
"2020-06-12","Debit","Foreign","All",1104035.5,18298
"2020-06-12","Mobile","all","all",4057945.75,97009
"2020-06-13","Credit","Domestic","E-comm",9138967.92999999,176909
"2020-06-13","Credit","Domestic","POS",64237359.82,803671
"2020-06-13","Credit","Foreign","E-comm",909371.65,11207
"2020-06-13","Credit","Foreign","POS",3699416.08999999,57772
"2020-06-13","Debit","Domestic","All",156462118.13,2657294
"2020-06-13","Debit","Foreign","All",1090488.06,17518
"2020-06-13","Mobile","all","all",4110788.28,88994
"2020-06-14","Credit","Domestic","E-comm",11082568.31,140968
"2020-06-14","Credit","Domestic","POS",10856015.43,189891
"2020-06-14","Credit","Foreign","E-comm",873692.890000001,10528
"2020-06-14","Credit","Foreign","POS",1187756.85,21482
"2020-06-14","Debit","Domestic","All",20681450.21,605853
"2020-06-14","Debit","Foreign","All",249962.83,5475
"2020-06-14","Mobile","all","all",2507964.2,47562
"2020-06-15","Credit","Domestic","E-comm",13533797.29,182805
"2020-06-15","Credit","Domestic","POS",33806227.21,590348
"2020-06-15","Credit","Foreign","E-comm",2257206.22,15778
"2020-06-15","Credit","Foreign","POS",4297652.54999999,75478
"2020-06-15","Debit","Domestic","All",94425617.7400001,2091730
"2020-06-15","Debit","Foreign","All",956574.130000001,18612
"2020-06-15","Mobile","all","all",3574914.42,81409
"2020-06-16","Credit","Domestic","E-comm",12187888.12,175673
"2020-06-16","Credit","Domestic","POS",36185486.87,608313
"2020-06-16","Credit","Foreign","E-comm",2152712.86999999,15172
"2020-06-16","Credit","Foreign","POS",4472390.08,77238
"2020-06-16","Debit","Domestic","All",95512773.9999999,2083947
"2020-06-16","Debit","Foreign","All",1008403.98,18752
"2020-06-16","Mobile","all","all",3481658.61,80421
"2020-06-17","Credit","Domestic","E-comm",12264461.08,191914
"2020-06-17","Credit","Domestic","POS",38520510.27,617052
"2020-06-17","Credit","Foreign","E-comm",2172149.13,14861
"2020-06-17","Credit","Foreign","POS",4603982.95,77132
"2020-06-17","Debit","Domestic","All",100820190.64,2103893
"2020-06-17","Debit","Foreign","All",1080946.42,19585
"2020-06-17","Mobile","all","all",3704169.78,84102
"2020-06-18","Credit","Domestic","E-comm",11954229.29,171815
"2020-06-18","Credit","Domestic","POS",41079092.99,647627
"2020-06-18","Credit","Foreign","E-comm",2159147.59,13683
"2020-06-18","Credit","Foreign","POS",4866947.94000002,83605
"2020-06-18","Debit","Domestic","All",102383885.47,2157255
"2020-06-18","Debit","Foreign","All",1111163.05,20640
"2020-06-18","Mobile","all","all",3620134.3,77591
"2020-06-19","Credit","Domestic","E-comm",11302761.65,194446
"2020-06-19","Credit","Domestic","POS",51390151.19,735652
"2020-06-19","Credit","Foreign","E-comm",2223958.07,15840
"2020-06-19","Credit","Foreign","POS",5836829.60000002,90903
"2020-06-19","Debit","Domestic","All",128647241.21,2440814
"2020-06-19","Debit","Foreign","All",1463519.6,24964
"2020-06-19","Mobile","all","all",3989054.71,90717
"2020-06-20","Credit","Domestic","E-comm",8300800.94,178220
"2020-06-20","Credit","Domestic","POS",62415768.41,797628
"2020-06-20","Credit","Foreign","E-comm",1095621.08,13396
"2020-06-20","Credit","Foreign","POS",6371046.46000002,94887
"2020-06-20","Debit","Domestic","All",145613952.43,2511893
"2020-06-20","Debit","Foreign","All",1893406.04,30771
"2020-06-20","Mobile","all","all",3741869.42,85780
"2020-06-21","Credit","Domestic","E-comm",9176300.72999999,152691
"2020-06-21","Credit","Domestic","POS",12834974.75,239165
"2020-06-21","Credit","Foreign","E-comm",971045.700000002,12807
"2020-06-21","Credit","Foreign","POS",2684547.18,47732
"2020-06-21","Debit","Domestic","All",23550468.28,701124
"2020-06-21","Debit","Foreign","All",734070.19,15311
"2020-06-21","Mobile","all","all",2035418.27,48442
"2020-06-22","Credit","Domestic","E-comm",12335376.73,181980
"2020-06-22","Credit","Domestic","POS",35165780.01,621740
"2020-06-22","Credit","Foreign","E-comm",2504110.54,24173
"2020-06-22","Credit","Foreign","POS",4984435.53,88007
"2020-06-22","Debit","Domestic","All",92027338.0599999,2071983
"2020-06-22","Debit","Foreign","All",1207710.76,23637
"2020-06-22","Mobile","all","all",3461646.34,81478
"2020-06-23","Credit","Domestic","E-comm",12439600.65,182876
"2020-06-23","Credit","Domestic","POS",37471498.47,648508
"2020-06-23","Credit","Foreign","E-comm",2488284.84,22371
"2020-06-23","Credit","Foreign","POS",4704751.33,87499
"2020-06-23","Debit","Domestic","All",94578693.74,2101390
"2020-06-23","Debit","Foreign","All",1169576.46,22944
"2020-06-23","Mobile","all","all",3355834.51,83080
"2020-06-24","Credit","Domestic","E-comm",12002152.91,190505
"2020-06-24","Credit","Domestic","POS",41027595.07,686423
"2020-06-24","Credit","Foreign","E-comm",2278171.58,22662
"2020-06-24","Credit","Foreign","POS",5033458.91000002,91272
"2020-06-24","Debit","Domestic","All",102197763.73,2221050
"2020-06-24","Debit","Foreign","All",1193368.25,23551
"2020-06-24","Mobile","all","all",3368672.65,86913
"2020-06-25","Credit","Domestic","E-comm",12595189.88,201768
"2020-06-25","Credit","Domestic","POS",41992099.52,667644
"2020-06-25","Credit","Foreign","E-comm",2128390.06,18312
"2020-06-25","Credit","Foreign","POS",5282166.76000004,92617
"2020-06-25","Debit","Domestic","All",122854244.44,2480818
"2020-06-25","Debit","Foreign","All",1308010.68,24889
"2020-06-25","Mobile","all","all",4931654.06,98796
"2020-06-26","Credit","Domestic","E-comm",12125439.98,206336
"2020-06-26","Credit","Domestic","POS",52182588.63,733517
"2020-06-26","Credit","Foreign","E-comm",1983409.97,17478
"2020-06-26","Credit","Foreign","POS",6259491.54000005,97086
"2020-06-26","Debit","Domestic","All",153013694.22,2773466
"2020-06-26","Debit","Foreign","All",1676633.73,28857
"2020-06-26","Mobile","all","all",4832321.33,105035
"2020-06-27","Credit","Domestic","E-comm",9565522.87,189003
"2020-06-27","Credit","Domestic","POS",61990293.59,773369
"2020-06-27","Credit","Foreign","E-comm",1171972.97,15014
"2020-06-27","Credit","Foreign","POS",6425823.50000003,98073
"2020-06-27","Debit","Domestic","All",169807332.24,2828780
"2020-06-27","Debit","Foreign","All",2069500.83,34067
"2020-06-27","Mobile","all","all",4554203.75,96379
"2020-06-28","Credit","Domestic","E-comm",11234779.5,167573
"2020-06-28","Credit","Domestic","POS",12893703.44,217155
"2020-06-28","Credit","Foreign","E-comm",1401952.54,14209
"2020-06-28","Credit","Foreign","POS",2945124.00999998,50335
"2020-06-28","Debit","Domestic","All",26311572.21,747223
"2020-06-28","Debit","Foreign","All",836901.28,17134
"2020-06-28","Mobile","all","all",2841831.67,55468
"2020-06-29","Credit","Domestic","E-comm",14561358.03,201243
"2020-06-29","Credit","Domestic","POS",35571710.11,593270
"2020-06-29","Credit","Foreign","E-comm",2547722.36,17171
"2020-06-29","Credit","Foreign","POS",5045565.15000002,87556
"2020-06-29","Debit","Domestic","All",108567059.79,2255534
"2020-06-29","Debit","Foreign","All",1343026.12,25338
"2020-06-29","Mobile","all","all",4922506.32,94259
"2020-06-30","Credit","Domestic","E-comm",13873709.82,197449
"2020-06-30","Credit","Domestic","POS",37164645.4,627850
"2020-06-30","Credit","Foreign","E-comm",2651705.91,18911
"2020-06-30","Credit","Foreign","POS",5216214.78000003,90238
"2020-06-30","Debit","Domestic","All",106427760.97,2281411
"2020-06-30","Debit","Foreign","All",1261550.86,24709
"2020-06-30","Mobile","all","all",3997129.72,94003
"2020-07-01","Credit","Domestic","E-comm",14197736.93,207068
"2020-07-01","Credit","Domestic","POS",38949874.58,643523
"2020-07-01","Credit","Foreign","E-comm",2886424.92,17487
"2020-07-01","Credit","Foreign","POS",5364930.82000001,93118
"2020-07-01","Debit","Domestic","All",112449060.95,2378557
"2020-07-01","Debit","Foreign","All",1346941.51,25681
"2020-07-01","Mobile","all","all",4642144.56,97820
"2020-07-02","Credit","Domestic","E-comm",13177635.76,203301
"2020-07-02","Credit","Domestic","POS",41973546.09,667090
"2020-07-02","Credit","Foreign","E-comm",2562795.03,16612
"2020-07-02","Credit","Foreign","POS",6026215.06000004,98214
"2020-07-02","Debit","Domestic","All",118836682.94,2429585
"2020-07-02","Debit","Foreign","All",1442254.67,27355
"2020-07-02","Mobile","all","all",4374957.6,95163
"2020-07-03","Credit","Domestic","E-comm",12419159.19,215416
"2020-07-03","Credit","Domestic","POS",52270861.37,755410
"2020-07-03","Credit","Foreign","E-comm",2267428.02,17357
"2020-07-03","Credit","Foreign","POS",6926889.71000005,107092
"2020-07-03","Debit","Domestic","All",146381574.08,2734393
"2020-07-03","Debit","Foreign","All",1846348.77,32656
"2020-07-03","Mobile","all","all",4350907.04,91890
"2020-07-04","Credit","Domestic","E-comm",8753393.14,182301
"2020-07-04","Credit","Domestic","POS",59815348.5299999,778226
"2020-07-04","Credit","Foreign","E-comm",1128937.37,14543
"2020-07-04","Credit","Foreign","POS",7008742.07000002,109842
"2020-07-04","Debit","Domestic","All",157471646.89,2732764
"2020-07-04","Debit","Foreign","All",2180132.96,38920
"2020-07-04","Mobile","all","all",4300931.38,88228
"2020-07-05","Credit","Domestic","E-comm",9691608.96,164041
"2020-07-05","Credit","Domestic","POS",14446414.38,256469
"2020-07-05","Credit","Foreign","E-comm",1073965.47,14392
"2020-07-05","Credit","Foreign","POS",3963552.51,65620
"2020-07-05","Debit","Domestic","All",28386637.2,846618
"2020-07-05","Debit","Foreign","All",1067396.91,22789
"2020-07-05","Mobile","all","all",2458141.66,56910
"2020-07-06","Credit","Domestic","E-comm",14632988.82,196064
"2020-07-06","Credit","Domestic","POS",36549808.01,619487
"2020-07-06","Credit","Foreign","E-comm",2751799.76999999,17705
"2020-07-06","Credit","Foreign","POS",6415083.79000004,102875
"2020-07-06","Debit","Domestic","All",106540379.25,2269969
"2020-07-06","Debit","Foreign","All",1667217.75,31863
"2020-07-06","Mobile","all","all",4540071.36,93089
"2020-07-07","Credit","Domestic","E-comm",13466648.47,191880
"2020-07-07","Credit","Domestic","POS",38196678.07,639753
"2020-07-07","Credit","Foreign","E-comm",2404582.8,16394
"2020-07-07","Credit","Foreign","POS",5914373.53000002,101445
"2020-07-07","Debit","Domestic","All",105380735.78,2261844
"2020-07-07","Debit","Foreign","All",1561932.63,29957
"2020-07-07","Mobile","all","all",4527591.13,93691
"2020-07-08","Credit","Domestic","E-comm",13071719.67,194877
"2020-07-08","Credit","Domestic","POS",38957826.31,646623
"2020-07-08","Credit","Foreign","E-comm",2339230.05,16973
"2020-07-08","Credit","Foreign","POS",6036548.66000003,103477
"2020-07-08","Debit","Domestic","All",104369087.61,2271439
"2020-07-08","Debit","Foreign","All",1549327.79,30730
"2020-07-08","Mobile","all","all",4006493.53,86661
"2020-07-09","Credit","Domestic","E-comm",12788113.27,207128
"2020-07-09","Credit","Domestic","POS",41531559.36,674911
"2020-07-09","Credit","Foreign","E-comm",2486253.39,16947
"2020-07-09","Credit","Foreign","POS",6480491.05000004,109232
"2020-07-09","Debit","Domestic","All",107264964.55,2320539
"2020-07-09","Debit","Foreign","All",1634760.65,32314
"2020-07-09","Mobile","all","all",4299952.5,95190
"2020-07-10","Credit","Domestic","E-comm",11721816.53,194454
"2020-07-10","Credit","Domestic","POS",51042292.23,745274
"2020-07-10","Credit","Foreign","E-comm",2134091.16,16858
"2020-07-10","Credit","Foreign","POS",7333288.60000002,116670
"2020-07-10","Debit","Domestic","All",133048914.98,2576214
"2020-07-10","Debit","Foreign","All",2026142.75,37162
"2020-07-10","Mobile","all","all",4613429.78,98766
"2020-07-11","Credit","Domestic","E-comm",9232562.44,167494
"2020-07-11","Credit","Domestic","POS",62428905.42,778717
"2020-07-11","Credit","Foreign","E-comm",1179239.14,13487
"2020-07-11","Credit","Foreign","POS",7947395.87000004,120834
"2020-07-11","Debit","Domestic","All",155187658.59,2619653
"2020-07-11","Debit","Foreign","All",2662680.76,45070
"2020-07-11","Mobile","all","all",4503776.72,86956
"2020-07-12","Credit","Domestic","E-comm",9154550.07999999,159860
"2020-07-12","Credit","Domestic","POS",15324325.53,262103
"2020-07-12","Credit","Foreign","E-comm",1095775.39,14578
"2020-07-12","Credit","Foreign","POS",4474816.05,76158
"2020-07-12","Debit","Domestic","All",27982503.07,813986
"2020-07-12","Debit","Foreign","All",1271082.78,26621
"2020-07-12","Mobile","all","all",2272692.64,53838
"2020-07-13","Credit","Domestic","E-comm",13144242.49,198998
"2020-07-13","Credit","Domestic","POS",36343450.46,622602
"2020-07-13","Credit","Foreign","E-comm",2314984.97,17406
"2020-07-13","Credit","Foreign","POS",6658792.88000005,119386
"2020-07-13","Debit","Domestic","All",97100565.27,2149382
"2020-07-13","Debit","Foreign","All",1778677.35,35762
"2020-07-13","Mobile","all","all",4062017.05,86265
"2020-07-14","Credit","Domestic","E-comm",12154377.65,184604
"2020-07-14","Credit","Domestic","POS",37939266.1100001,630124
"2020-07-14","Credit","Foreign","E-comm",2458082.06,17025
"2020-07-14","Credit","Foreign","POS",6875363.88000003,119603
"2020-07-14","Debit","Domestic","All",95583158.59,2108925
"2020-07-14","Debit","Foreign","All",1723840.76,33758
"2020-07-14","Mobile","all","all",3429560.29,84510
"2020-07-15","Credit","Domestic","E-comm",12509325.17,184063
"2020-07-15","Credit","Domestic","POS",41826551.08,648333
"2020-07-15","Credit","Foreign","E-comm",2362134.48,16453
"2020-07-15","Credit","Foreign","POS",6756677.92000006,107891
"2020-07-15","Debit","Domestic","All",104062404.13,2155399
"2020-07-15","Debit","Foreign","All",1927105.01,36670
"2020-07-15","Mobile","all","all",3891115.67,85082
"2020-07-16","Credit","Domestic","E-comm",11967550.88,195311
"2020-07-16","Credit","Domestic","POS",42919982.06,653479
"2020-07-16","Credit","Foreign","E-comm",2527027.52,17065
"2020-07-16","Credit","Foreign","POS",6850370.76000002,111172
"2020-07-16","Debit","Domestic","All",104390416.57,2142377
"2020-07-16","Debit","Foreign","All",1905787.97,36738
"2020-07-16","Mobile","all","all",3474840.95,84435
"2020-07-17","Credit","Domestic","E-comm",10865183.84,190511
"2020-07-17","Credit","Domestic","POS",51240660.1100001,731589
"2020-07-17","Credit","Foreign","E-comm",2195314.8,17193
"2020-07-17","Credit","Foreign","POS",7635765.18000003,120103
"2020-07-17","Debit","Domestic","All",125195579.97,2386630
"2020-07-17","Debit","Foreign","All",2282073.44,42214
"2020-07-17","Mobile","all","all",3741063.11,87973
"2020-07-18","Credit","Domestic","E-comm",7914944.33,175593
"2020-07-18","Credit","Domestic","POS",56820271.37,748185
"2020-07-18","Credit","Foreign","E-comm",1199731.61,14786
"2020-07-18","Credit","Foreign","POS",7902626.13000006,124241
"2020-07-18","Debit","Domestic","All",131337473.12,2356631
"2020-07-18","Debit","Foreign","All",2750764.04999999,50468
"2020-07-18","Mobile","all","all",3845779.53,82283
"2020-07-19","Credit","Domestic","E-comm",8363660.17,156062
"2020-07-19","Credit","Domestic","POS",16284018.41,272146
"2020-07-19","Credit","Foreign","E-comm",1172001.19,14436
"2020-07-19","Credit","Foreign","POS",4816686.40000002,79556
"2020-07-19","Debit","Domestic","All",27390703.48,789014
"2020-07-19","Debit","Foreign","All",1566885.56999999,33410
"2020-07-19","Mobile","all","all",2092558.25,52259
"2020-07-20","Credit","Domestic","E-comm",12798104.96,191169
"2020-07-20","Credit","Domestic","POS",36773585.35,627453
